start_timestamp,end_timestamp,method,linear_beta,quadratic_beta,length_interval,delta_kg_L,delta_kg_Q,fluxL_kgm2sec,fluxQ_kgm2sec,fluxL_umolm2sec,fluxQ_umolm2sec
2023-10-02T01:06:30Z,2023-10-02T01:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T01:36:30Z,2023-10-02T01:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T02:06:30Z,2023-10-02T02:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T02:36:30Z,2023-10-02T02:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T03:06:30Z,2023-10-02T03:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T03:36:30Z,2023-10-02T03:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T04:06:30Z,2023-10-02T04:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T04:36:30Z,2023-10-02T04:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T05:06:30Z,2023-10-02T05:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T05:36:30Z,2023-10-02T05:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T06:06:30Z,2023-10-02T06:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T06:36:30Z,2023-10-02T06:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T07:06:30Z,2023-10-02T07:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T07:36:30Z,2023-10-02T07:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T08:06:30Z,2023-10-02T08:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T08:36:30Z,2023-10-02T08:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T09:06:30Z,2023-10-02T09:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T09:36:30Z,2023-10-02T09:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T10:06:30Z,2023-10-02T10:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T10:36:30Z,2023-10-02T10:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T11:06:30Z,2023-10-02T11:10:00Z,fluxbot,9.52090376612566e-9,6.8793714991970145e-9,209,4.555456347428546e-11,3.291565310620581e-11,1.4730761727985884e-7,1.0643777616314029e-7,3.3472157349600957,2.4185456648217483
2023-10-02T11:36:30Z,2023-10-02T11:40:00Z,fluxbot,9.41925474334273e-9,8.871949950593823e-9,209,4.506820451360158e-11,4.244952129470729e-11,1.4573490152589289e-7,1.3726699060838803e-7,3.311479504780679,3.1190663411663073
2023-10-02T12:06:30Z,2023-10-02T12:10:00Z,fluxbot,9.961518276476299e-9,8.035426780651762e-9,209,4.766276687309234e-11,3.844701808924288e-11,1.5412481397179603e-7,1.243242870593841e-7,3.5021203383806956,2.8249741430022066
2023-10-02T12:36:30Z,2023-10-02T12:40:00Z,fluxbot,1.0076016155409179e-8,9.277058375559339e-9,209,4.8210603614397984e-11,4.43878391175088e-11,1.5589632749020897e-7,1.4353483642298243e-7,3.542373775596105,3.2614882506528757
2023-10-02T13:06:30Z,2023-10-02T13:10:00Z,fluxbot,1.0602108484165602e-8,1.516344150452043e-8,209,5.0727791790266036e-11,7.255235169627e-11,1.6403603873212364e-7,2.3460907626654625e-7,3.727329381083953,5.330934042276496
2023-10-02T13:36:30Z,2023-10-02T13:40:00Z,fluxbot,1.1472524508779052e-8,1.1555782120276894e-8,209,5.489246176449307e-11,5.529082354199471e-11,1.7750313321996033e-7,1.7879129668336966e-7,4.033337117861354,4.0626075730730005
2023-10-02T14:06:30Z,2023-10-02T14:10:00Z,fluxbot,1.1215510838359668e-8,1.3560302443410322e-8,209,5.366273128401755e-11,6.488182987277666e-11,1.7352661246858666e-7,2.0980527601172038e-7,3.942980128350715,4.767326592554259
2023-10-02T14:36:30Z,2023-10-02T14:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T15:06:30Z,2023-10-02T15:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T15:36:30Z,2023-10-02T15:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T16:06:30Z,2023-10-02T16:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T16:36:30Z,2023-10-02T16:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T17:06:30Z,2023-10-02T17:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T17:36:30Z,2023-10-02T17:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T18:06:30Z,2023-10-02T18:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T18:36:30Z,2023-10-02T18:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T19:06:30Z,2023-10-02T19:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T19:36:30Z,2023-10-02T19:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T20:06:30Z,2023-10-02T20:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T20:36:30Z,2023-10-02T20:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T21:06:30Z,2023-10-02T21:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T21:36:30Z,2023-10-02T21:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T22:06:30Z,2023-10-02T22:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T22:36:30Z,2023-10-02T22:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T23:06:30Z,2023-10-02T23:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-02T23:36:30Z,2023-10-02T23:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T00:06:30Z,2023-10-03T00:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T00:36:30Z,2023-10-03T00:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T01:06:30Z,2023-10-03T01:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T01:36:30Z,2023-10-03T01:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T02:06:30Z,2023-10-03T02:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T02:36:30Z,2023-10-03T02:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T03:06:30Z,2023-10-03T03:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T03:36:30Z,2023-10-03T03:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T04:06:30Z,2023-10-03T04:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T04:36:30Z,2023-10-03T04:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T05:06:30Z,2023-10-03T05:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T05:36:30Z,2023-10-03T05:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T06:06:30Z,2023-10-03T06:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T06:36:30Z,2023-10-03T06:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T07:06:30Z,2023-10-03T07:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T07:36:30Z,2023-10-03T07:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T08:06:30Z,2023-10-03T08:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T08:36:30Z,2023-10-03T08:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T09:06:30Z,2023-10-03T09:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T09:36:30Z,2023-10-03T09:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T10:06:30Z,2023-10-03T10:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T10:36:30Z,2023-10-03T10:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T11:06:30Z,2023-10-03T11:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T11:36:30Z,2023-10-03T11:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T12:06:30Z,2023-10-03T12:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T12:36:30Z,2023-10-03T12:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T13:06:30Z,2023-10-03T13:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T13:36:30Z,2023-10-03T13:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T14:06:30Z,2023-10-03T14:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T14:36:30Z,2023-10-03T14:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T15:06:30Z,2023-10-03T15:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T15:36:30Z,2023-10-03T15:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T16:06:30Z,2023-10-03T16:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T16:36:30Z,2023-10-03T16:40:00Z,fluxbot,1.5234983494071742e-8,2.7879531747734635e-8,209,7.289465786637198e-11,1.333948887451418e-10,2.3571597538821993e-7,4.313526838963287e-7,5.3560856958399405,9.801465243389506
2023-10-03T17:06:30Z,2023-10-03T17:10:00Z,fluxbot,1.520599291592871e-8,1.969267797214674e-8,209,7.275594696616607e-11,9.422333957964947e-11,2.352674325718321e-7,3.046855152824377e-7,5.345893625663662,6.923254681597803
2023-10-03T17:36:30Z,2023-10-03T17:40:00Z,fluxbot,1.5813858299778218e-8,2.033988388539337e-8,209,7.566439377884315e-11,9.73200185903989e-11,2.446723381901792e-7,3.146990983740975e-7,5.559597768415079,7.150789574271116
2023-10-03T18:06:30Z,2023-10-03T18:10:00Z,fluxbot,1.349639011676085e-8,1.2202649640251693e-8,209,6.457602926679833e-11,5.838588344618036e-11,2.0881642319009617e-7,1.8879964414742503e-7,4.744857260789751,4.290023498544048
2023-10-03T18:36:30Z,2023-10-03T18:40:00Z,fluxbot,1.0276236670688162e-8,6.358048505048654e-9,209,4.9168596510469674e-11,3.042128471315145e-11,1.5899414338676585e-7,9.837185616356793e-8,3.6127642842774397,2.2352667900558507
2023-10-03T19:06:30Z,2023-10-03T19:10:00Z,fluxbot,9.032738532550798e-9,6.079381225679419e-9,209,4.32188446533531e-11,2.9087948448226886e-11,1.3975471482824196e-7,9.406031033282512e-8,3.175593965512553,2.137297151328708
2023-10-03T19:36:30Z,2023-10-03T19:40:00Z,fluxbot,1.0744918126463002e-8,9.550841690227202e-9,209,5.141109151417704e-11,4.569780713027369e-11,1.6624559243082464e-7,1.4777081745224098e-7,3.7775362410148974,3.357740858738916
2023-10-03T20:06:30Z,2023-10-03T20:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T20:36:30Z,2023-10-03T20:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T21:06:30Z,2023-10-03T21:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T21:36:30Z,2023-10-03T21:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T22:06:30Z,2023-10-03T22:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T22:36:30Z,2023-10-03T22:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T23:06:30Z,2023-10-03T23:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-03T23:36:30Z,2023-10-03T23:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T00:06:30Z,2023-10-04T00:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T00:36:30Z,2023-10-04T00:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T01:06:30Z,2023-10-04T01:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T01:36:30Z,2023-10-04T01:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T02:06:30Z,2023-10-04T02:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T02:36:30Z,2023-10-04T02:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T03:06:30Z,2023-10-04T03:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T03:36:30Z,2023-10-04T03:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T04:06:30Z,2023-10-04T04:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T04:36:30Z,2023-10-04T04:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T05:06:30Z,2023-10-04T05:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T05:36:30Z,2023-10-04T05:40:00Z,fluxbot,1.345375140740404e-10,1.345375140740404e-10,1195.0166666666667,1.1258212360277296e-13,1.1258212360277296e-13,2.0815671620916995e-9,2.0815671620916995e-9,0.04729866986506622,0.04729866986506622
2023-10-04T06:06:30Z,2023-10-04T06:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T06:36:30Z,2023-10-04T06:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T07:06:30Z,2023-10-04T07:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T07:36:30Z,2023-10-04T07:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T08:06:30Z,2023-10-04T08:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T08:36:30Z,2023-10-04T08:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T09:06:30Z,2023-10-04T09:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T09:36:30Z,2023-10-04T09:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T10:06:30Z,2023-10-04T10:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T10:36:30Z,2023-10-04T10:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T11:06:30Z,2023-10-04T11:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T11:36:30Z,2023-10-04T11:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T12:06:30Z,2023-10-04T12:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T12:36:30Z,2023-10-04T12:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T13:06:30Z,2023-10-04T13:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T13:36:30Z,2023-10-04T13:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T14:06:30Z,2023-10-04T14:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T14:36:30Z,2023-10-04T14:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T15:06:30Z,2023-10-04T15:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T15:36:30Z,2023-10-04T15:40:00Z,fluxbot,1.717272745940769e-8,1.9126270817841315e-8,209,8.216616009285977e-11,9.151325750163309e-11,2.656967895466031e-7,2.9592205223727447e-7,6.0373284906860665,6.724125797843042
2023-10-04T16:06:30Z,2023-10-04T16:10:00Z,fluxbot,1.4184211361503606e-8,1.7170340915761843e-8,209,6.786704000719429e-11,8.215474122374088e-11,2.1945840751914824e-7,2.6565986489463307e-7,4.986671079078103,6.036489465669138
2023-10-04T16:36:30Z,2023-10-04T16:40:00Z,fluxbot,1.3197284121622301e-8,1.987534982428937e-8,209,6.314490010345598e-11,9.509736758033193e-11,2.0418864913205524e-7,3.0751181790498584e-7,4.639702086665346,6.9874756959936795
2023-10-04T17:06:30Z,2023-10-04T17:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T17:36:30Z,2023-10-04T17:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T18:06:30Z,2023-10-04T18:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T18:36:30Z,2023-10-04T18:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T19:06:30Z,2023-10-04T19:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T19:36:30Z,2023-10-04T19:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T20:06:30Z,2023-10-04T20:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T20:36:30Z,2023-10-04T20:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T21:06:30Z,2023-10-04T21:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T21:36:30Z,2023-10-04T21:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T22:06:30Z,2023-10-04T22:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T22:36:30Z,2023-10-04T22:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T23:06:30Z,2023-10-04T23:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-04T23:36:30Z,2023-10-04T23:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T00:06:30Z,2023-10-05T00:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T00:36:30Z,2023-10-05T00:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T01:06:30Z,2023-10-05T01:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T01:36:30Z,2023-10-05T01:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T02:06:30Z,2023-10-05T02:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T02:36:30Z,2023-10-05T02:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T03:06:30Z,2023-10-05T03:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T03:36:30Z,2023-10-05T03:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T04:06:30Z,2023-10-05T04:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T04:36:30Z,2023-10-05T04:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T05:06:30Z,2023-10-05T05:10:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
2023-10-05T05:36:30Z,2023-10-05T05:40:00Z,fluxbot,NA,NA,0,NA,NA,NA,NA,NA,NA
